M03520:605:000000000-LVNKY:1:1110:16098:2160;size=191223	RH.69CEA0AC39F4445Z0Z_R	100.000	23	0	109	131	23	1	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:1101:9739:2849;size=165361	RH.7CE39E25906745AZ0Z_R	100.000	26	0	99	124	26	1	2.98e-10	52.0
M03520:605:000000000-LVNKY:1:1101:9739:2849;size=165361	RH.7CE39E25906745AZ0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:2101:16193:15438;size=159305	RH.DDB83AFF97C94C6Z0Z_R	100.000	25	0	92	116	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:2101:16193:15438;size=159305	RH.DDB83AFF97C94C6Z0Z_F	100.000	24	0	1	24	1	24	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:12013:2133;size=150928	RH.DDB83AFF97C94C6Z0Z_R	100.000	25	0	92	116	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:12013:2133;size=150928	RH.DDB83AFF97C94C6Z0Z_F	100.000	24	0	1	24	1	24	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:20183:2290;size=129644	RH.2A85EAE5DEAD471Z0Z_R	100.000	25	0	98	122	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:20183:2290;size=129644	RH.2A85EAE5DEAD471Z0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:15292:1581;size=115303	RH.0096A141894D447Z0Z_F	100.000	24	0	1	24	1	24	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:15292:1581;size=115303	RH.0096A141894D447Z0Z_R	100.000	21	0	131	151	25	5	2.87e-07	42.1
M03520:605:000000000-LVNKY:1:1101:18374:1821;size=114025	RH.2A8AD21024974C0Z0Z_F	100.000	26	0	1	26	1	26	2.98e-10	52.0
M03520:605:000000000-LVNKY:1:1101:18374:1821;size=114025	RH.2A8AD21024974C0Z0Z_R	100.000	25	0	98	122	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:13104:2724;size=112891	RH.2A8AD21024974C0Z0Z_F	100.000	26	0	1	26	1	26	2.98e-10	52.0
M03520:605:000000000-LVNKY:1:1101:13104:2724;size=112891	RH.2A8AD21024974C0Z0Z_R	100.000	25	0	98	122	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:14183:1517;size=82388	RH.DDB83AFF97C94C6Z0Z_R	100.000	25	0	92	116	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:14183:1517;size=82388	RH.DDB83AFF97C94C6Z0Z_F	100.000	24	0	1	24	1	24	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:21019:6484;size=77450	RH.1CC74B91718A42FZ0Z_R	100.000	25	0	104	128	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:21019:6484;size=77450	RH.1CC74B91718A42FZ0Z_F	100.000	24	0	1	24	1	24	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:20276:2368;size=76588	RH.E04EE94198274F7Z0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:20276:2368;size=76588	RH.E04EE94198274F7Z0Z_R	95.833	24	1	104	127	24	1	1.13e-06	40.1
M03520:605:000000000-LVNKY:1:1102:19160:16356;size=73155	RH.DDB83AFF97C94C6Z0Z_R	100.000	25	0	92	116	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1102:19160:16356;size=73155	RH.DDB83AFF97C94C6Z0Z_F	100.000	24	0	1	24	1	24	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:14586:1467;size=71906	RH.DDB83AFF97C94C6Z0Z_R	100.000	25	0	92	116	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:14586:1467;size=71906	RH.DDB83AFF97C94C6Z0Z_F	100.000	24	0	1	24	1	24	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:18386:2440;size=66788	RH.8B25A056ABC1444Z0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:18386:2440;size=66788	RH.8B25A056ABC1444Z0Z_R	100.000	24	0	124	147	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:13108:3503;size=61718	RH.DE543226C201437Z0Z_R	100.000	20	0	115	134	21	2	1.13e-06	40.1
M03520:605:000000000-LVNKY:1:1101:13108:3503;size=61718	RH.51338FA06EDB4F0Z0Z_R	95.652	23	1	1	23	23	1	4.48e-06	38.2
M03520:605:000000000-LVNKY:1:1101:13344:1738;size=61417	RH.DDB83AFF97C94C6Z0Z_R	100.000	25	0	92	116	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:13344:1738;size=61417	RH.DDB83AFF97C94C6Z0Z_F	100.000	24	0	1	24	1	24	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:16772:18325;size=54633	RH.DDB83AFF97C94C6Z0Z_R	100.000	25	0	12	36	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:16772:18325;size=54633	RH.8B25A056ABC1444Z0Z_F	100.000	22	0	104	125	1	22	7.27e-08	44.1
M03520:605:000000000-LVNKY:1:1101:12004:2251;size=52209	RH.CA1E204B0C0842DZ0Z_F	100.000	26	0	1	26	1	26	2.98e-10	52.0
M03520:605:000000000-LVNKY:1:1101:12004:2251;size=52209	RH.CA1E204B0C0842DZ0Z_R	100.000	24	0	97	120	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:11036:8018;size=51017	RH.8B25A056ABC1444Z0Z_R	100.000	24	0	124	147	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:11036:8018;size=51017	RH.8B25A056ABC1444Z0Z_F	100.000	22	0	1	22	1	22	7.27e-08	44.1
M03520:605:000000000-LVNKY:1:2112:12532:20183;size=46323	RH.0BD19D1A26A74EBZ0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:2112:12532:20183;size=46323	RH.0BD19D1A26A74EBZ0Z_R	100.000	24	0	86	109	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:17001:7754;size=42557	RH.27578A9A85FA4A3Z0Z_F	100.000	24	0	1	24	1	24	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:17001:7754;size=42557	RH.27578A9A85FA4A3Z0Z_R	100.000	22	0	130	151	22	1	7.27e-08	44.1
M03520:605:000000000-LVNKY:1:1101:7205:9535;size=41032	RH.DDB83AFF97C94C6Z0Z_R	100.000	25	0	92	116	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:7205:9535;size=41032	RH.DDB83AFF97C94C6Z0Z_F	100.000	24	0	1	24	1	24	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:18889:1718;size=40583	RH.CF953F27F5674E1Z0Z_F	100.000	26	0	1	26	1	26	2.98e-10	52.0
M03520:605:000000000-LVNKY:1:1101:18889:1718;size=40583	RH.CF953F27F5674E1Z0Z_R	100.000	25	0	102	126	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1110:17536:7590;size=40091	RH.DDB83AFF97C94C6Z0Z_R	100.000	25	0	92	116	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1110:17536:7590;size=40091	RH.DDB83AFF97C94C6Z0Z_F	100.000	24	0	1	24	1	24	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:15039:17534;size=38292	RH.6572108A164E48EZ0Z_R	100.000	25	0	97	121	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:15039:17534;size=38292	RH.6572108A164E48EZ0Z_F	100.000	24	0	1	24	1	24	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:21902:4645;size=37487	RH.B9EF730EBE6C436Z0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:21902:4645;size=37487	RH.B9EF730EBE6C436Z0Z_R	100.000	25	0	125	149	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1112:15285:27580;size=37411	RH.2AFFFBA0E81C482Z0Z_R	100.000	23	0	93	115	23	1	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:1112:15285:27580;size=37411	RH.2AFFFBA0E81C482Z0Z_F	100.000	23	0	1	23	1	23	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:1104:12557:7147;size=36658	RH.0BD19D1A26A74EBZ0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1104:12557:7147;size=36658	RH.0BD19D1A26A74EBZ0Z_R	100.000	24	0	86	109	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:12388:2600;size=36303	RH.25F43EF2A0F1421Z0Z_F	100.000	24	0	1	24	1	24	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:12388:2600;size=36303	RH.25F43EF2A0F1421Z0Z_R	100.000	23	0	128	150	23	1	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:1101:14609:1764;size=36009	RH.40933F98BDDD40FZ0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:14609:1764;size=36009	RH.40933F98BDDD40FZ0Z_R	100.000	24	0	120	143	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:14756:5391;size=32080	RH.2091F326F74640CZ0Z_F	100.000	24	0	1	24	1	24	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:14756:5391;size=32080	RH.2091F326F74640CZ0Z_R	100.000	22	0	130	151	23	2	7.27e-08	44.1
M03520:605:000000000-LVNKY:1:2110:15119:18631;size=30519	RH.0BD19D1A26A74EBZ0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:2110:15119:18631;size=30519	RH.0BD19D1A26A74EBZ0Z_R	100.000	24	0	86	109	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:15415:1367;size=29697	RH.44DCEC943BED412Z0Z_R	100.000	23	0	113	135	23	1	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:1101:15415:1367;size=29697	RH.44DCEC943BED412Z0Z_F	100.000	23	0	1	23	1	23	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:1107:16781:1770;size=29421	RH.B9EF730EBE6C436Z0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1107:16781:1770;size=29421	RH.B9EF730EBE6C436Z0Z_R	96.000	25	1	125	149	25	1	2.87e-07	42.1
M03520:605:000000000-LVNKY:1:1101:10956:2832;size=28860	RH.B9EF730EBE6C436Z0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:10956:2832;size=28860	RH.B9EF730EBE6C436Z0Z_R	100.000	25	0	125	149	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1102:13192:23467;size=27285	RH.0BD19D1A26A74EBZ0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1102:13192:23467;size=27285	RH.0BD19D1A26A74EBZ0Z_R	100.000	24	0	86	109	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:10216:5547;size=27268	RH.0C6EF86AB29A422Z0Z_R	100.000	23	0	96	118	23	1	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:1101:10216:5547;size=27268	RH.0C6EF86AB29A422Z0Z_F	100.000	23	0	1	23	1	23	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:2112:25462:18071;size=27148	RH.0BD19D1A26A74EBZ0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:2112:25462:18071;size=27148	RH.0BD19D1A26A74EBZ0Z_R	100.000	24	0	86	109	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:2105:17531:14170;size=26730	RH.0BD19D1A26A74EBZ0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:2105:17531:14170;size=26730	RH.0BD19D1A26A74EBZ0Z_R	100.000	24	0	86	109	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1108:22913:24238;size=26004	RH.0BD19D1A26A74EBZ0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1108:22913:24238;size=26004	RH.0BD19D1A26A74EBZ0Z_R	100.000	24	0	86	109	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:2110:14939:24284;size=25218	RH.0BD19D1A26A74EBZ0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:2110:14939:24284;size=25218	RH.0BD19D1A26A74EBZ0Z_R	100.000	24	0	86	109	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:2103:20532:25681;size=24545	RH.2AFFFBA0E81C482Z0Z_R	100.000	23	0	93	115	23	1	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:2103:20532:25681;size=24545	RH.2AFFFBA0E81C482Z0Z_F	100.000	23	0	1	23	1	23	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:1101:15271:1642;size=24193	RH.65A22C27EE034ECZ0Z_R	100.000	25	0	110	134	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:15271:1642;size=24193	RH.65A22C27EE034ECZ0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:2101:27744:17939;size=23054	RH.0BD19D1A26A74EBZ0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:2101:27744:17939;size=23054	RH.0BD19D1A26A74EBZ0Z_R	100.000	24	0	86	109	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1103:20873:26242;size=22656	RH.2AFFFBA0E81C482Z0Z_R	100.000	23	0	93	115	23	1	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:1103:20873:26242;size=22656	RH.2AFFFBA0E81C482Z0Z_F	100.000	23	0	1	23	1	23	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:1101:23564:10199;size=22127	RH.DDB83AFF97C94C6Z0Z_R	100.000	25	0	12	36	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:2114:12606:2056;size=21197	RH.0BD19D1A26A74EBZ0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:2114:12606:2056;size=21197	RH.0BD19D1A26A74EBZ0Z_R	100.000	24	0	86	109	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:17497:2698;size=20461	RH.2AFFFBA0E81C482Z0Z_R	100.000	23	0	93	115	23	1	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:1101:17497:2698;size=20461	RH.2AFFFBA0E81C482Z0Z_F	100.000	23	0	1	23	1	23	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:1101:14854:2015;size=20123	RH.517A9FBA2B494D5Z0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:14854:2015;size=20123	RH.517A9FBA2B494D5Z0Z_R	100.000	24	0	94	117	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:2108:25832:16822;size=20123	RH.0BD19D1A26A74EBZ0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:2108:25832:16822;size=20123	RH.0BD19D1A26A74EBZ0Z_R	100.000	24	0	86	109	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:17700:3522;size=19106	RH.04A0205BEA6C49EZ0Z_R	100.000	24	0	122	145	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:17700:3522;size=19106	RH.04A0205BEA6C49EZ0Z_F	100.000	23	0	1	23	1	23	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:1101:23491:17095;size=18102	RH.185D4E36BBF74FEZ0Z_F	100.000	27	0	1	27	1	27	7.54e-11	54.0
M03520:605:000000000-LVNKY:1:1101:23491:17095;size=18102	RH.185D4E36BBF74FEZ0Z_R	100.000	26	0	115	140	26	1	2.98e-10	52.0
M03520:605:000000000-LVNKY:1:1105:8629:6523;size=17024	RH.0BD19D1A26A74EBZ0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1105:8629:6523;size=17024	RH.0BD19D1A26A74EBZ0Z_R	100.000	24	0	86	109	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1110:16279:27575;size=17015	RH.2AFFFBA0E81C482Z0Z_R	100.000	23	0	93	115	23	1	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:1110:16279:27575;size=17015	RH.2AFFFBA0E81C482Z0Z_F	100.000	23	0	1	23	1	23	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:1102:25779:22953;size=16901	RH.2AFFFBA0E81C482Z0Z_R	100.000	23	0	93	115	23	1	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:1102:25779:22953;size=16901	RH.2AFFFBA0E81C482Z0Z_F	100.000	23	0	1	23	1	23	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:2112:12874:19543;size=16524	RH.0BD19D1A26A74EBZ0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:2112:12874:19543;size=16524	RH.0BD19D1A26A74EBZ0Z_R	100.000	24	0	86	109	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:13598:2366;size=15979	RH.228524764FCE499Z0Z_F	100.000	24	0	1	24	1	24	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:13598:2366;size=15979	RH.228524764FCE499Z0Z_R	100.000	24	0	123	146	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:7675:4704;size=15778	RH.CA1E204B0C0842DZ0Z_F	100.000	26	0	1	26	1	26	2.98e-10	52.0
M03520:605:000000000-LVNKY:1:1101:7675:4704;size=15778	RH.E04EE94198274F7Z0Z_F	100.000	25	0	109	133	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:7675:4704;size=15778	RH.CA1E204B0C0842DZ0Z_R	100.000	24	0	97	120	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1102:22329:15696;size=15470	RH.7CE39E25906745AZ0Z_R	100.000	26	0	99	124	26	1	2.98e-10	52.0
M03520:605:000000000-LVNKY:1:1102:22329:15696;size=15470	RH.7CE39E25906745AZ0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:17582:2929;size=15158	RH.0C6EF86AB29A422Z0Z_R	100.000	23	0	96	118	23	1	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:1101:17582:2929;size=15158	RH.0C6EF86AB29A422Z0Z_F	100.000	23	0	1	23	1	23	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:2112:20535:24324;size=14903	RH.0BD19D1A26A74EBZ0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:2112:20535:24324;size=14903	RH.0BD19D1A26A74EBZ0Z_R	100.000	24	0	86	109	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:22861:14384;size=14773	RH.6408CE975B5340AZ0Z_F	100.000	26	0	1	26	1	26	2.98e-10	52.0
M03520:605:000000000-LVNKY:1:1101:22861:14384;size=14773	RH.6408CE975B5340AZ0Z_R	96.154	26	1	123	148	26	1	7.27e-08	44.1
M03520:605:000000000-LVNKY:1:1110:24634:20865;size=14696	RH.DDB83AFF97C94C6Z0Z_R	100.000	25	0	92	116	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1110:24634:20865;size=14696	RH.DDB83AFF97C94C6Z0Z_F	100.000	24	0	1	24	1	24	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:2103:8882:5870;size=14408	RH.51338FA06EDB4F0Z0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:2103:8882:5870;size=14408	RH.51338FA06EDB4F0Z0Z_R	100.000	25	0	89	113	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:13516:6988;size=14070	RH.DDB83AFF97C94C6Z0Z_R	100.000	25	0	92	116	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:13516:6988;size=14070	RH.DDB83AFF97C94C6Z0Z_F	100.000	24	0	1	24	1	24	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:22615:3535;size=13657	RH.541A1C9A5856408Z0Z_F	100.000	24	0	1	24	1	24	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:21262:3305;size=13566	RH.517A9FBA2B494D5Z0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:21262:3305;size=13566	RH.517A9FBA2B494D5Z0Z_R	100.000	24	0	94	117	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:2106:22086:25152;size=13457	RH.2AFFFBA0E81C482Z0Z_R	100.000	23	0	93	115	23	1	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:2106:22086:25152;size=13457	RH.2AFFFBA0E81C482Z0Z_F	100.000	23	0	1	23	1	23	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:1101:15320:1537;size=13292	RH.2AFFFBA0E81C482Z0Z_R	100.000	23	0	93	115	23	1	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:1101:15320:1537;size=13292	RH.2AFFFBA0E81C482Z0Z_F	100.000	23	0	1	23	1	23	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:1104:12292:6132;size=13209	RH.51338FA06EDB4F0Z0Z_R	100.000	25	0	89	113	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1104:12292:6132;size=13209	RH.51338FA06EDB4F0Z0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:15989:6607;size=12420	RH.EC6296CB62D84DBZ0Z_R	100.000	23	0	127	149	23	1	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:1101:15989:6607;size=12420	RH.EC6296CB62D84DBZ0Z_F	100.000	23	0	1	23	1	23	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:1101:12174:2124;size=11501	RH.A2C9012430E34ADZ0Z_R	100.000	24	0	110	133	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:12174:2124;size=11501	RH.A2C9012430E34ADZ0Z_F	100.000	24	0	1	24	1	24	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1110:7332:24460;size=11440	RH.51338FA06EDB4F0Z0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1110:7332:24460;size=11440	RH.51338FA06EDB4F0Z0Z_R	100.000	25	0	89	113	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1104:21001:10035;size=11394	RH.2AFFFBA0E81C482Z0Z_R	100.000	23	0	93	115	23	1	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:1104:21001:10035;size=11394	RH.2AFFFBA0E81C482Z0Z_F	100.000	23	0	1	23	1	23	1.84e-08	46.1
M03520:605:000000000-LVNKY:1:2111:20772:18852;size=11384	RH.0BD19D1A26A74EBZ0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:2111:20772:18852;size=11384	RH.0BD19D1A26A74EBZ0Z_R	100.000	24	0	86	109	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1101:21041:4164;size=11294	RH.2A8AD21024974C0Z0Z_F	100.000	26	0	1	26	1	26	2.98e-10	52.0
M03520:605:000000000-LVNKY:1:1101:21041:4164;size=11294	RH.2A8AD21024974C0Z0Z_R	100.000	25	0	98	122	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:18037:2609;size=11247	RH.517A9FBA2B494D5Z0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:18037:2609;size=11247	RH.517A9FBA2B494D5Z0Z_R	100.000	24	0	94	117	24	1	4.65e-09	48.1
M03520:605:000000000-LVNKY:1:1106:8887:23771;size=11052	RH.51338FA06EDB4F0Z0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1106:8887:23771;size=11052	RH.51338FA06EDB4F0Z0Z_R	100.000	25	0	89	113	25	1	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:19568:5129;size=11039	RH.5F6424ABBC3C47BZ0Z_F	100.000	25	0	1	25	1	25	1.18e-09	50.1
M03520:605:000000000-LVNKY:1:1101:7714:17831;size=10989	RH.2AFFFBA0E81C482Z0Z_R	100.000	23	0	93	115	23	1	1.84e-08	46.1
