M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.8F107B8442F24A3Z0Z_R	100.000	7	0	62	68	1	7	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.8F107B8442F24A3Z0Z_R	100.000	6	0	18	23	6	1	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.813D3F99B98D47EZ0Z_R	100.000	7	0	129	135	7	1	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.7CE39E25906745AZ0Z_R	100.000	7	0	17	23	8	2	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.7CE39E25906745AZ0Z_R	100.000	6	0	62	67	2	7	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.78B83B8D6A224B1Z0Z_R	100.000	7	0	114	120	7	1	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.78B83B8D6A224B1Z0Z_R	100.000	7	0	43	49	15	21	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.755C7FBFB3A0490Z0Z_R	100.000	7	0	109	115	10	4	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.74AF0AAD4769427Z0Z_R	100.000	7	0	18	24	5	11	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.74AF0AAD4769427Z0Z_R	100.000	6	0	62	67	10	5	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.74AF0AAD4769427Z0Z_R	100.000	6	0	28	33	17	22	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.715844B7956B4B9Z0Z_R	100.000	7	0	29	35	6	12	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.715844B7956B4B9Z0Z_R	100.000	6	0	113	118	17	12	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.70F7A1FF41FE4D2Z0Z_R	100.000	7	0	78	84	14	8	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.70F7A1FF41FE4D2Z0Z_R	100.000	6	0	36	41	16	11	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.6ED317E1F29644AZ0Z_R	100.000	7	0	62	68	1	7	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.6ED317E1F29644AZ0Z_R	100.000	6	0	18	23	6	1	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.69CEA0AC39F4445Z0Z_R	100.000	7	0	64	70	1	7	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.69CEA0AC39F4445Z0Z_R	100.000	6	0	22	27	6	11	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.6714930AF0C2407Z0Z_R	100.000	7	0	73	79	6	12	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.6714930AF0C2407Z0Z_R	100.000	6	0	25	30	13	8	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.6714930AF0C2407Z0Z_R	100.000	6	0	110	115	9	14	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.5E7680D410AF47EZ0Z_R	100.000	7	0	61	67	15	9	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.5E7680D410AF47EZ0Z_R	100.000	6	0	18	23	9	14	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.5B899022B714456Z0Z_R	100.000	7	0	20	26	11	5	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.4C693D1D17C348BZ0Z_R	100.000	7	0	41	47	2	8	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.4A882F442BF8449Z0Z_R	100.000	7	0	26	32	6	12	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.48FD2D13A0A4414Z0Z_R	100.000	7	0	106	112	15	21	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.44084ADC204D4F7Z0Z_R	100.000	7	0	26	32	17	11	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.3EC0E714D5CC4DEZ0Z_R	100.000	7	0	130	136	10	16	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.3EC0E714D5CC4DEZ0Z_R	100.000	6	0	34	39	5	10	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.3EC0E714D5CC4DEZ0Z_R	100.000	6	0	123	128	11	16	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.3EBEBCF3296E4B4Z0Z_R	100.000	7	0	25	31	10	4	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.3EBEBCF3296E4B4Z0Z_R	100.000	6	0	19	24	6	1	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.3EBEBCF3296E4B4Z0Z_R	100.000	6	0	14	19	9	14	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.3C4181E04665462Z0Z_R	100.000	7	0	20	26	19	25	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.3C4181E04665462Z0Z_R	100.000	6	0	25	30	16	21	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.35D6316E8C8F4D3Z0Z_R	100.000	7	0	38	44	3	9	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.33AEBDC95C5A43AZ0Z_R	100.000	7	0	18	24	2	8	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.33AEBDC95C5A43AZ0Z_R	100.000	6	0	62	67	7	2	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.2D2620A15EBA447Z0Z_R	100.000	7	0	18	24	7	1	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.2D2620A15EBA447Z0Z_R	100.000	6	0	62	67	2	7	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.2A436673068741BZ0Z_R	100.000	7	0	45	51	10	4	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.2A436673068741BZ0Z_R	100.000	6	0	52	57	5	10	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.2A436673068741BZ0Z_R	100.000	6	0	25	30	8	13	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.2467895ACA8347EZ0Z_R	100.000	7	0	77	83	25	19	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.2467895ACA8347EZ0Z_R	100.000	6	0	28	33	17	22	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.1F2E4C6C9EF84A6Z0Z_R	100.000	7	0	2	8	5	11	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.1EF46063B168483Z0Z_R	100.000	7	0	116	122	10	16	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.181C8554E44C463Z0Z_R	100.000	7	0	19	25	7	1	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.181C8554E44C463Z0Z_R	100.000	6	0	14	19	11	16	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.130BAF3B1F444BDZ0Z_R	100.000	7	0	62	68	6	12	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.130BAF3B1F444BDZ0Z_R	100.000	6	0	18	23	11	6	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.116C818B1AAE419Z0Z_R	100.000	7	0	69	75	14	20	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.116C818B1AAE419Z0Z_R	100.000	6	0	107	112	13	8	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.116C818B1AAE419Z0Z_R	100.000	6	0	119	124	14	9	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.FC24D81FC99C4CCZ0Z_F	100.000	7	0	40	46	17	11	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.F91D2AE6F36440BZ0Z_F	100.000	7	0	26	32	8	14	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.E4C34C29ADFB490Z0Z_F	100.000	7	0	108	114	12	6	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.E4C34C29ADFB490Z0Z_F	100.000	6	0	34	39	6	1	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.E4C34C29ADFB490Z0Z_F	100.000	6	0	118	123	9	4	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.E020E77A21C54CBZ0Z_F	100.000	7	0	18	24	3	9	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.E020E77A21C54CBZ0Z_F	100.000	6	0	62	67	8	3	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.DF5F79C0CC444E7Z0Z_F	100.000	7	0	108	114	9	15	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.DF5F79C0CC444E7Z0Z_F	100.000	6	0	102	107	8	3	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.DF5F79C0CC444E7Z0Z_F	100.000	6	0	24	29	16	11	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.DB98783D89B9417Z0Z_F	100.000	7	0	99	105	21	15	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.DB98783D89B9417Z0Z_F	100.000	6	0	19	24	1	6	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.DB98783D89B9417Z0Z_F	100.000	6	0	20	25	17	12	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.CFB366F097C448DZ0Z_F	100.000	7	0	77	83	14	20	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.C8547CF1FC03409Z0Z_F	100.000	7	0	62	68	16	10	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.C8547CF1FC03409Z0Z_F	100.000	7	0	18	24	11	17	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.C6CF5B6F8D7E492Z0Z_F	100.000	7	0	116	122	1	7	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.C48BC7E0B7F94A7Z0Z_F	100.000	7	0	15	21	5	11	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.C325C496B39E492Z0Z_F	100.000	7	0	13	19	7	1	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.C22C084B95AF4DBZ0Z_F	100.000	7	0	28	34	8	2	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.BB93C61565534C3Z0Z_F	100.000	7	0	19	25	10	4	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.BB93C61565534C3Z0Z_F	100.000	7	0	54	60	18	12	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.B12A6302B5254F5Z0Z_F	100.000	7	0	24	30	16	10	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.B12A6302B5254F5Z0Z_F	100.000	6	0	20	25	12	7	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.A9EEDC62F48D4DAZ0Z_F	100.000	7	0	72	78	18	12	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.A7FBBE10E56A435Z0Z_F	100.000	7	0	18	24	5	11	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.A7FBBE10E56A435Z0Z_F	100.000	6	0	62	67	1	6	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.A7FBBE10E56A435Z0Z_F	100.000	6	0	18	23	6	1	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.A7FBBE10E56A435Z0Z_F	100.000	6	0	62	67	10	5	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.9A66BF27C97B4E9Z0Z_F	100.000	7	0	61	67	16	22	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.9A66BF27C97B4E9Z0Z_F	100.000	6	0	15	20	9	14	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.9A66BF27C97B4E9Z0Z_F	100.000	6	0	18	23	22	17	257	12.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.99351027EFBF4BCZ0Z_F	100.000	7	0	33	39	13	7	65	14.4
M03520:605:000000000-LVNKY:1:1101:19085:12115;size=1	RH.943B219FE254403Z0Z_F	100.000	7	0	28	34	10	4	65	14.4
