RH.0096A141894D447Z0Z_F	CP183329.1	95.000	20	1	0	4	23	813178	813197	0.37	32.2
RH.0096A141894D447Z0Z_F	CP183332.1	95.000	20	1	0	4	23	885303	885322	0.37	32.2
RH.0096A141894D447Z0Z_F	NZ_CP183329.1	95.000	20	1	0	4	23	813178	813197	0.37	32.2
RH.0096A141894D447Z0Z_F	NZ_CP183332.1	95.000	20	1	0	4	23	885303	885322	0.37	32.2
RH.0096A141894D447Z0Z_F	AE005673.1	90.909	22	2	0	3	24	190964	190985	5.8	28.2
RH.0096A141894D447Z0Z_F	CP023313.2	90.909	22	2	0	3	24	194298	194319	5.8	28.2
RH.0096A141894D447Z0Z_F	CP023314.2	90.909	22	2	0	3	24	190964	190985	5.8	28.2
RH.0096A141894D447Z0Z_F	CP023315.3	90.909	22	2	0	3	24	199658	199679	5.8	28.2
RH.0096A141894D447Z0Z_F	CP023315.3	90.000	20	2	0	5	24	3785715	3785734	90	24.3
RH.0096A141894D447Z0Z_F	CP034122.1	90.909	22	2	0	3	24	189947	189968	5.8	28.2
RH.0096A141894D447Z0Z_F	NC_011916.1	90.909	22	2	0	3	24	190964	190985	5.8	28.2
RH.0096A141894D447Z0Z_F	CP079926.1	90.909	22	2	0	3	24	190825	190846	5.8	28.2
RH.0096A141894D447Z0Z_F	CP001340.1	90.909	22	2	0	3	24	190964	190985	5.8	28.2
RH.0096A141894D447Z0Z_F	NZ_CP023313.2	90.909	22	2	0	3	24	194298	194319	5.8	28.2
RH.0096A141894D447Z0Z_F	NZ_CP023314.2	90.909	22	2	0	3	24	190964	190985	5.8	28.2
RH.0096A141894D447Z0Z_F	NZ_CP034122.1	90.909	22	2	0	3	24	189947	189968	5.8	28.2
RH.0096A141894D447Z0Z_F	NZ_CP023315.3	90.909	22	2	0	3	24	199658	199679	5.8	28.2
RH.0096A141894D447Z0Z_F	NZ_CP023315.3	90.000	20	2	0	5	24	3785715	3785734	90	24.3
RH.0096A141894D447Z0Z_F	NZ_CP079926.1	90.909	22	2	0	3	24	190825	190846	5.8	28.2
RH.0096A141894D447Z0Z_F	CP096040.1	90.909	22	2	0	3	24	4104874	4104895	5.8	28.2
RH.0096A141894D447Z0Z_F	NZ_CP096040.1	90.909	22	2	0	3	24	4104874	4104895	5.8	28.2
RH.0096A141894D447Z0Z_F	CP189825.1	90.909	22	2	0	3	24	194298	194319	5.8	28.2
RH.0096A141894D447Z0Z_F	NZ_CP189825.1	90.909	22	2	0	3	24	194298	194319	5.8	28.2
RH.0096A141894D447Z0Z_F	CP158375.1	90.000	20	2	0	4	23	3184767	3184786	90	24.3
RH.0096A141894D447Z0Z_F	NZ_CP158375.1	90.000	20	2	0	4	23	3184767	3184786	90	24.3
RH.0096A141894D447Z0Z_F	CP013002.1	90.000	20	2	0	2	21	246408	246389	90	24.3
RH.0096A141894D447Z0Z_F	CP024201.1	90.476	21	2	0	3	23	2128866	2128846	23	26.3
RH.0096A141894D447Z0Z_F	NZ_CP013002.1	90.000	20	2	0	2	21	246408	246389	90	24.3
RH.0096A141894D447Z0Z_F	NZ_CP024201.1	90.476	21	2	0	3	23	2128866	2128846	23	26.3
RH.00E4B296DCE74BCZ0Z_F	CP013002.1	95.455	22	1	0	2	23	1802052	1802031	0.021	36.2
RH.00E4B296DCE74BCZ0Z_F	CP096040.1	100.000	18	0	0	2	19	2196904	2196887	0.021	36.2
RH.00E4B296DCE74BCZ0Z_F	NZ_CP096040.1	100.000	18	0	0	2	19	2196904	2196887	0.021	36.2
RH.00E4B296DCE74BCZ0Z_F	NZ_CP013002.1	95.455	22	1	0	2	23	1802052	1802031	0.021	36.2
RH.00E4B296DCE74BCZ0Z_F	CP183329.1	95.238	21	1	0	3	23	1684265	1684245	0.084	34.2
RH.00E4B296DCE74BCZ0Z_F	CP183332.1	95.238	21	1	0	3	23	1756390	1756370	0.084	34.2
RH.00E4B296DCE74BCZ0Z_F	NZ_CP183329.1	95.238	21	1	0	3	23	1684265	1684245	0.084	34.2
RH.00E4B296DCE74BCZ0Z_F	NZ_CP183332.1	95.238	21	1	0	3	23	1756390	1756370	0.084	34.2
RH.00E4B296DCE74BCZ0Z_F	CP158375.1	95.238	21	1	0	2	22	3661208	3661188	0.084	34.2
RH.00E4B296DCE74BCZ0Z_F	NZ_CP158375.1	95.238	21	1	0	2	22	3661208	3661188	0.084	34.2
RH.00E4B296DCE74BCZ0Z_F	CP183331.1	90.476	21	2	0	3	23	2171964	2171984	20	26.3
RH.00E4B296DCE74BCZ0Z_F	NZ_CP183331.1	90.476	21	2	0	3	23	2171964	2171984	20	26.3
RH.01448F03BE284B7Z0Z_F	AE005673.1	90.000	20	2	0	1	20	3669579	3669560	70	24.3
RH.01448F03BE284B7Z0Z_F	CP023313.2	90.000	20	2	0	1	20	3739815	3739796	70	24.3
RH.01448F03BE284B7Z0Z_F	CP023314.2	90.000	20	2	0	1	20	3789926	3789907	70	24.3
RH.01448F03BE284B7Z0Z_F	CP023315.3	90.000	20	2	0	1	20	3792489	3792470	70	24.3
RH.01448F03BE284B7Z0Z_F	CP034122.1	90.000	20	2	0	1	20	3690979	3690960	70	24.3
RH.01448F03BE284B7Z0Z_F	CP033875.1	90.000	20	2	0	1	20	279571	279590	70	24.3
RH.01448F03BE284B7Z0Z_F	NC_011916.1	90.000	20	2	0	1	20	3695569	3695550	70	24.3
RH.01448F03BE284B7Z0Z_F	CP079926.1	90.000	20	2	0	1	20	3712724	3712705	70	24.3
RH.01448F03BE284B7Z0Z_F	CP114871.1	94.444	18	1	0	3	20	2350398	2350415	4.5	28.2
RH.01448F03BE284B7Z0Z_F	NZ_CP033875.1	90.000	20	2	0	1	20	279571	279590	70	24.3
RH.01448F03BE284B7Z0Z_F	CP001340.1	90.000	20	2	0	1	20	3695569	3695550	70	24.3
RH.01448F03BE284B7Z0Z_F	NZ_CP023313.2	90.000	20	2	0	1	20	3739815	3739796	70	24.3
RH.01448F03BE284B7Z0Z_F	NZ_CP023314.2	90.000	20	2	0	1	20	3789926	3789907	70	24.3
RH.01448F03BE284B7Z0Z_F	NZ_CP034122.1	90.000	20	2	0	1	20	3690979	3690960	70	24.3
RH.01448F03BE284B7Z0Z_F	NZ_CP023315.3	90.000	20	2	0	1	20	3792489	3792470	70	24.3
RH.01448F03BE284B7Z0Z_F	NZ_CP079926.1	90.000	20	2	0	1	20	3712724	3712705	70	24.3
RH.01448F03BE284B7Z0Z_F	NZ_CP114871.1	94.444	18	1	0	3	20	2350398	2350415	4.5	28.2
RH.01448F03BE284B7Z0Z_F	CP096040.1	90.000	20	2	0	1	20	362392	362411	70	24.3
RH.01448F03BE284B7Z0Z_F	NZ_CP096040.1	90.000	20	2	0	1	20	362392	362411	70	24.3
RH.01448F03BE284B7Z0Z_F	CP189825.1	90.000	20	2	0	1	20	3737340	3737321	70	24.3
RH.01448F03BE284B7Z0Z_F	NZ_CP189825.1	90.000	20	2	0	1	20	3737340	3737321	70	24.3
RH.01448F03BE284B7Z0Z_F	CP171994.1	90.000	20	2	0	1	20	1083519	1083500	70	24.3
RH.01448F03BE284B7Z0Z_F	NZ_CP171994.1	90.000	20	2	0	1	20	1083519	1083500	70	24.3
RH.0217D7856D1B4F3Z0Z_F	CP002008.1	100.000	22	0	0	1	22	3820901	3820922	7.59e-05	44.1
RH.0217D7856D1B4F3Z0Z_F	CP002008.1	95.238	21	1	0	2	22	126964	126984	0.073	34.2
RH.0217D7856D1B4F3Z0Z_F	CP002008.1	94.444	18	1	0	5	22	2207043	2207026	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP002008.1	90.000	20	2	0	3	22	409764	409745	70	24.3
RH.0217D7856D1B4F3Z0Z_F	CP027850.1	100.000	22	0	0	1	22	3820730	3820751	7.59e-05	44.1
RH.0217D7856D1B4F3Z0Z_F	CP027850.1	95.238	21	1	0	2	22	126953	126973	0.073	34.2
RH.0217D7856D1B4F3Z0Z_F	CP027850.1	94.444	18	1	0	5	22	2206943	2206926	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP027850.1	90.000	20	2	0	3	22	409738	409719	70	24.3
RH.0217D7856D1B4F3Z0Z_F	NZ_CP027850.1	100.000	22	0	0	1	22	3820730	3820751	7.59e-05	44.1
RH.0217D7856D1B4F3Z0Z_F	NZ_CP027850.1	95.238	21	1	0	2	22	126953	126973	0.073	34.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP027850.1	94.444	18	1	0	5	22	2206943	2206926	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP027850.1	90.000	20	2	0	3	22	409738	409719	70	24.3
RH.0217D7856D1B4F3Z0Z_F	CP082923.1	100.000	21	0	0	2	22	4030218	4030238	3.00e-04	42.1
RH.0217D7856D1B4F3Z0Z_F	CP082923.1	94.737	19	1	0	4	22	4851646	4851628	1.1	30.2
RH.0217D7856D1B4F3Z0Z_F	CP082923.1	94.444	18	1	0	5	22	1601864	1601881	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP082923.1	94.444	18	1	0	5	22	2256868	2256885	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP082923.1	94.444	18	1	0	5	22	2659719	2659702	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP082923.1	94.444	18	1	0	5	22	4841125	4841108	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP082923.1	90.000	20	2	0	3	22	4666047	4666066	70	24.3
RH.0217D7856D1B4F3Z0Z_F	NZ_CP082923.1	100.000	21	0	0	2	22	4030218	4030238	3.00e-04	42.1
RH.0217D7856D1B4F3Z0Z_F	NZ_CP082923.1	94.737	19	1	0	4	22	4851646	4851628	1.1	30.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP082923.1	94.444	18	1	0	5	22	1601864	1601881	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP082923.1	94.444	18	1	0	5	22	2256868	2256885	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP082923.1	94.444	18	1	0	5	22	2659719	2659702	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP082923.1	94.444	18	1	0	5	22	4841125	4841108	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP082923.1	90.000	20	2	0	3	22	4666047	4666066	70	24.3
RH.0217D7856D1B4F3Z0Z_F	CP096040.1	100.000	20	0	0	3	22	4490198	4490217	0.001	40.1
RH.0217D7856D1B4F3Z0Z_F	CP096040.1	94.444	18	1	0	3	20	127479	127462	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP096040.1	94.444	18	1	0	5	22	1915780	1915797	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP096040.1	90.000	20	2	0	3	22	498277	498258	70	24.3
RH.0217D7856D1B4F3Z0Z_F	CP096040.1	90.000	20	2	0	3	22	2580337	2580356	70	24.3
RH.0217D7856D1B4F3Z0Z_F	NZ_CP096040.1	100.000	20	0	0	3	22	4490198	4490217	0.001	40.1
RH.0217D7856D1B4F3Z0Z_F	NZ_CP096040.1	94.444	18	1	0	3	20	127479	127462	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP096040.1	94.444	18	1	0	5	22	1915780	1915797	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP096040.1	90.000	20	2	0	3	22	498277	498258	70	24.3
RH.0217D7856D1B4F3Z0Z_F	NZ_CP096040.1	90.000	20	2	0	3	22	2580337	2580356	70	24.3
RH.0217D7856D1B4F3Z0Z_F	CP024201.1	100.000	19	0	0	3	21	1483280	1483298	0.005	38.2
RH.0217D7856D1B4F3Z0Z_F	CP024201.1	94.737	19	1	0	4	22	1219479	1219461	1.1	30.2
RH.0217D7856D1B4F3Z0Z_F	CP024201.1	94.444	18	1	0	3	20	3188801	3188818	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP024201.1	100.000	19	0	0	3	21	1483280	1483298	0.005	38.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP024201.1	94.737	19	1	0	4	22	1219479	1219461	1.1	30.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP024201.1	94.444	18	1	0	3	20	3188801	3188818	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	AE005673.1	100.000	18	0	0	2	19	3215779	3215796	0.018	36.2
RH.0217D7856D1B4F3Z0Z_F	AE005673.1	95.238	21	1	0	2	22	124115	124135	0.073	34.2
RH.0217D7856D1B4F3Z0Z_F	AE005673.1	94.444	18	1	0	5	22	271393	271376	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	AE005673.1	94.444	18	1	0	5	22	2267678	2267661	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP023314.2	100.000	18	0	0	2	19	3336129	3336146	0.018	36.2
RH.0217D7856D1B4F3Z0Z_F	CP023314.2	95.238	21	1	0	2	22	124115	124135	0.073	34.2
RH.0217D7856D1B4F3Z0Z_F	CP023314.2	94.444	18	1	0	5	22	271393	271376	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP023314.2	94.444	18	1	0	5	22	2387467	2387450	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP023315.3	100.000	18	0	0	2	19	3193942	3193959	0.018	36.2
RH.0217D7856D1B4F3Z0Z_F	CP023315.3	95.238	21	1	0	2	22	131479	131499	0.073	34.2
RH.0217D7856D1B4F3Z0Z_F	CP023315.3	94.444	18	1	0	5	22	275933	275916	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NC_011916.1	100.000	18	0	0	2	19	3241764	3241781	0.018	36.2
RH.0217D7856D1B4F3Z0Z_F	NC_011916.1	95.238	21	1	0	2	22	124115	124135	0.073	34.2
RH.0217D7856D1B4F3Z0Z_F	NC_011916.1	94.444	18	1	0	5	22	271393	271376	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NC_011916.1	94.444	18	1	0	5	22	2293654	2293637	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP079926.1	100.000	18	0	0	2	19	3258919	3258936	0.018	36.2
RH.0217D7856D1B4F3Z0Z_F	CP079926.1	95.238	21	1	0	2	22	123976	123996	0.073	34.2
RH.0217D7856D1B4F3Z0Z_F	CP079926.1	94.444	18	1	0	5	22	271254	271237	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP079926.1	94.444	18	1	0	5	22	2310258	2310241	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP001340.1	100.000	18	0	0	2	19	3241764	3241781	0.018	36.2
RH.0217D7856D1B4F3Z0Z_F	CP001340.1	95.238	21	1	0	2	22	124115	124135	0.073	34.2
RH.0217D7856D1B4F3Z0Z_F	CP001340.1	94.444	18	1	0	5	22	271393	271376	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP001340.1	94.444	18	1	0	5	22	2293654	2293637	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP023314.2	100.000	18	0	0	2	19	3336129	3336146	0.018	36.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP023314.2	95.238	21	1	0	2	22	124115	124135	0.073	34.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP023314.2	94.444	18	1	0	5	22	271393	271376	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP023314.2	94.444	18	1	0	5	22	2387467	2387450	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP023315.3	100.000	18	0	0	2	19	3193942	3193959	0.018	36.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP023315.3	95.238	21	1	0	2	22	131479	131499	0.073	34.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP023315.3	94.444	18	1	0	5	22	275933	275916	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP079926.1	100.000	18	0	0	2	19	3258919	3258936	0.018	36.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP079926.1	95.238	21	1	0	2	22	123976	123996	0.073	34.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP079926.1	94.444	18	1	0	5	22	271254	271237	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP079926.1	94.444	18	1	0	5	22	2310258	2310241	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP023313.2	95.238	21	1	0	2	22	126778	126798	0.073	34.2
RH.0217D7856D1B4F3Z0Z_F	CP023313.2	94.444	18	1	0	5	22	274370	274353	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP023313.2	94.444	18	1	0	5	22	2343539	2343522	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP034122.1	95.238	21	1	0	2	22	123240	123260	0.073	34.2
RH.0217D7856D1B4F3Z0Z_F	CP034122.1	94.444	18	1	0	5	22	270030	270013	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP034122.1	94.444	18	1	0	5	22	2289809	2289792	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP033875.1	95.238	21	1	0	2	22	4285588	4285568	0.073	34.2
RH.0217D7856D1B4F3Z0Z_F	CP033875.1	94.737	19	1	0	4	22	3527964	3527946	1.1	30.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP033875.1	95.238	21	1	0	2	22	4285588	4285568	0.073	34.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP033875.1	94.737	19	1	0	4	22	3527964	3527946	1.1	30.2
RH.0217D7856D1B4F3Z0Z_F	CP171994.1	95.238	21	1	0	2	22	322307	322327	0.073	34.2
RH.0217D7856D1B4F3Z0Z_F	CP171994.1	94.444	18	1	0	3	20	609651	609634	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP171994.1	94.444	18	1	0	5	22	1129338	1129321	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP171994.1	94.444	18	1	0	5	22	3214054	3214071	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP171994.1	95.238	21	1	0	2	22	322307	322327	0.073	34.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP171994.1	94.444	18	1	0	3	20	609651	609634	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP171994.1	94.444	18	1	0	5	22	1129338	1129321	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP171994.1	94.444	18	1	0	5	22	3214054	3214071	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP023313.2	95.238	21	1	0	2	22	126778	126798	0.073	34.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP023313.2	94.444	18	1	0	5	22	274370	274353	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP023313.2	94.444	18	1	0	5	22	2343539	2343522	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP034122.1	95.238	21	1	0	2	22	123240	123260	0.073	34.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP034122.1	94.444	18	1	0	5	22	270030	270013	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP034122.1	94.444	18	1	0	5	22	2289809	2289792	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP189825.1	95.238	21	1	0	2	22	126778	126798	0.073	34.2
RH.0217D7856D1B4F3Z0Z_F	CP189825.1	94.444	18	1	0	5	22	274370	274353	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP189825.1	94.444	18	1	0	5	22	2347174	2347157	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP189825.1	95.238	21	1	0	2	22	126778	126798	0.073	34.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP189825.1	94.444	18	1	0	5	22	274370	274353	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP189825.1	94.444	18	1	0	5	22	2347174	2347157	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP026100.1	94.444	18	1	0	5	22	1040180	1040163	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP026100.1	94.444	18	1	0	3	20	1386986	1386969	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP026100.1	90.000	20	2	0	3	22	826239	826220	70	24.3
RH.0217D7856D1B4F3Z0Z_F	CP115463.1	95.000	20	1	0	3	22	1402677	1402696	0.29	32.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP115463.1	95.000	20	1	0	3	22	1402677	1402696	0.29	32.2
RH.0217D7856D1B4F3Z0Z_F	CP158375.1	94.444	18	1	0	5	22	2620456	2620473	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP158375.1	94.444	18	1	0	5	22	2620456	2620473	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP026100.1	94.444	18	1	0	5	22	1040180	1040163	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP026100.1	94.444	18	1	0	3	20	1386986	1386969	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP026100.1	90.000	20	2	0	3	22	826239	826220	70	24.3
RH.0217D7856D1B4F3Z0Z_F	CP013002.1	94.737	19	1	0	4	22	3667502	3667484	1.1	30.2
RH.0217D7856D1B4F3Z0Z_F	CP013002.1	90.000	20	2	0	3	22	1095596	1095577	70	24.3
RH.0217D7856D1B4F3Z0Z_F	CP048815.1	94.737	19	1	0	4	22	4656994	4657012	1.1	30.2
RH.0217D7856D1B4F3Z0Z_F	CP048815.1	94.444	18	1	0	5	22	310738	310755	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP048815.1	94.444	18	1	0	3	20	1942664	1942647	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP048815.1	94.444	18	1	0	3	20	4323135	4323118	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP048815.1	94.444	18	1	0	5	22	4421803	4421786	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP048815.1	94.444	18	1	0	5	22	5505426	5505443	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP114871.1	94.737	19	1	0	4	22	1037442	1037424	1.1	30.2
RH.0217D7856D1B4F3Z0Z_F	CP114871.1	94.444	18	1	0	5	22	495941	495958	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP114871.1	90.000	20	2	0	3	22	2923636	2923655	70	24.3
RH.0217D7856D1B4F3Z0Z_F	CP183329.1	94.737	19	1	0	4	22	3510558	3510540	1.1	30.2
RH.0217D7856D1B4F3Z0Z_F	CP183329.1	94.444	18	1	0	5	22	1099763	1099780	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP183329.1	90.000	20	2	0	3	22	1155352	1155371	70	24.3
RH.0217D7856D1B4F3Z0Z_F	CP183329.1	90.000	20	2	0	3	22	2336877	2336896	70	24.3
RH.0217D7856D1B4F3Z0Z_F	CP183332.1	94.737	19	1	0	4	22	3582687	3582669	1.1	30.2
RH.0217D7856D1B4F3Z0Z_F	CP183332.1	94.444	18	1	0	5	22	1171888	1171905	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	CP183332.1	90.000	20	2	0	3	22	1227477	1227496	70	24.3
RH.0217D7856D1B4F3Z0Z_F	CP183332.1	90.000	20	2	0	3	22	2409002	2409021	70	24.3
RH.0217D7856D1B4F3Z0Z_F	CP183331.1	94.737	19	1	0	4	22	328843	328861	1.1	30.2
RH.0217D7856D1B4F3Z0Z_F	CP183331.1	90.000	20	2	0	3	22	2783174	2783155	70	24.3
RH.0217D7856D1B4F3Z0Z_F	NZ_CP183329.1	94.737	19	1	0	4	22	3510558	3510540	1.1	30.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP183329.1	94.444	18	1	0	5	22	1099763	1099780	4.5	28.2
RH.0217D7856D1B4F3Z0Z_F	NZ_CP183329.1	90.000	20	2	0	3	22	1155352	1155371	70	24.3
RH.0217D7856D1B4F3Z0Z_F	NZ_CP183329.1	90.000	20	2	0	3	22	2336877	2336896	70	24.3
