A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_254054343.1,64.474,76,27,0,1,228,291,366,1.61e-25,108,78.95,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,MHL5115955.1,60.759,79,31,0,1,237,290,368,2.27e-25,108,74.68,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_367003506.1,63.158,76,28,0,1,228,291,366,2.96e-25,107,78.95,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_033073788.1,56.962,79,34,0,1,237,292,370,3.03e-25,107,77.22,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_381423989.1,67.105,76,25,0,1,228,284,359,3.49e-25,107,78.95,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_227689343.1,59.494,79,32,0,1,237,299,377,3.54e-25,107,79.75,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_147121444.1,62.025,79,30,0,1,237,289,367,3.78e-25,107,75.95,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_188237552.1,58.228,79,33,0,1,237,297,375,3.83e-25,107,75.95,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_332041797.1,61.842,76,29,0,1,228,291,366,4.01e-25,107,80.26,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_194955078.1,56.962,79,34,0,1,237,292,370,4.78e-25,107,77.22,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,MDZ7587828.1,65.333,75,26,0,1,225,284,358,5.92e-25,107,80.00,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,BGH87696.1,63.636,77,28,0,1,231,304,380,6.99e-25,107,79.22,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_324072576.1,56.962,79,34,0,1,237,297,375,1.13e-24,106,77.22,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,MEK6542660.1,60.759,79,31,0,1,237,285,363,1.20e-24,106,78.48,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_169943693.1,59.494,79,32,0,1,237,284,362,1.54e-24,105,77.22,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,MBX9728008.1,64.557,79,28,0,1,237,284,362,1.56e-24,105,75.95,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_484716640.1,64.557,79,28,0,1,237,292,370,1.71e-24,105,73.42,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,MDK2760880.1,56.962,79,34,0,1,237,292,370,1.72e-24,105,74.68,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_083435848.1,55.696,79,35,0,1,237,297,375,2.48e-24,105,77.22,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,MEP2989905.1,64.474,76,27,0,1,228,271,346,3.07e-24,105,77.63,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_406568424.1,65.333,75,25,1,1,225,285,358,3.20e-24,105,78.67,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,MFM5916437.1,63.750,80,28,1,1,237,285,364,4.06e-24,104,73.75,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,MEY4270068.1,60.759,79,31,0,1,237,292,370,4.10e-24,104,74.68,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_366959635.1,62.025,79,29,1,4,237,291,369,8.27e-24,103,74.68,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_023838349.1,63.291,79,29,0,1,237,297,375,9.32e-24,103,74.68,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,HIR5280129.1,59.494,79,32,0,1,237,292,370,1.08e-23,103,75.95,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_438731930.1,64.000,75,26,1,1,225,268,341,1.18e-23,103,78.67,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,MES2095892.1,63.291,79,27,1,1,237,293,369,1.50e-23,103,73.42,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,NJM51860.1,63.158,76,28,0,1,228,284,359,1.52e-23,103,77.63,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_322309856.1,55.696,79,35,0,1,237,292,370,1.91e-23,102,77.22,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,NCP11221.1,60.526,76,30,0,10,237,288,363,2.68e-23,102,73.68,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,PZQ21837.1,55.696,79,35,0,1,237,292,370,2.77e-23,102,75.95,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_022674003.1,60.526,76,30,0,10,237,288,363,3.01e-23,102,76.32,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,HET6537270.1,53.165,79,37,0,1,237,295,373,3.54e-23,102,75.95,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_404879950.1,58.974,78,29,2,1,228,29,105,4.21e-23,95.5,75.64,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_444609344.1,65.333,75,26,0,1,225,287,361,4.96e-23,100,77.33,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_160602660.1,64.000,75,27,0,1,225,289,363,6.16e-23,101,73.33,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_483657587.1,59.494,79,32,0,1,237,284,362,7.69e-23,101,74.68,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,MBY0521065.1,52.500,80,37,1,1,237,116,195,7.98e-23,99.0,76.25,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_164118748.1,58.228,79,33,0,1,237,286,364,1.43e-22,100,72.15,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_258891803.1,56.962,79,34,0,1,237,284,362,1.88e-22,100,73.42,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_076743662.1,55.696,79,35,0,1,237,284,362,2.46e-22,99.8,72.15,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_294087469.1,61.250,80,30,1,1,237,284,363,3.83e-22,99.4,73.75,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,OZA94310.1,61.333,75,29,0,1,225,246,320,4.80e-22,98.6,73.33,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,MFN3516716.1,58.750,80,32,1,1,237,286,365,5.01e-22,99.0,73.75,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_439485592.1,60.759,79,31,0,1,237,302,380,5.52e-22,99.0,73.42,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_088331085.1,55.696,79,35,0,1,237,284,362,5.67e-22,99.0,70.89,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,MEQ1495929.1,57.143,77,32,1,1,228,108,184,5.94e-22,96.7,75.32,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,MID8235309.1,53.165,79,37,0,1,237,88,166,7.02e-22,95.9,69.62,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_324262726.1,61.333,75,29,0,1,225,295,369,7.21e-22,98.6,73.33,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_374408772.1,61.333,75,29,0,1,225,296,370,7.85e-22,98.6,72.00,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,MGL4540880.1,57.500,80,33,1,1,237,289,368,1.06e-21,98.2,76.25,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_324640280.1,59.740,77,30,1,1,228,289,365,1.15e-21,98.2,74.03,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_168133196.1,56.962,79,34,0,1,237,284,362,1.35e-21,97.8,70.89,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,MBL8656747.1,60.000,75,29,1,1,225,294,367,1.66e-21,97.8,74.67,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,WP_294442273.1,54.430,79,36,0,1,237,284,362,1.88e-21,96.7,68.35,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,RZM18632.1,60.494,81,29,2,1,237,113,192,1.91e-21,95.5,75.31,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,MID8439287.1,56.250,80,34,1,1,237,297,376,2.46e-21,97.1,77.50,1,0
A00405_539_HLLNCDSX3_4_2214_27434_30780_1_238_-_02586f3f6cd19c432ac8d02dc5b6f139,NCU13028.1,57.500,80,33,1,1,237,155,234,2.54e-21,95.9,72.50,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,MFM2256253.1,97.647,85,2,0,1,255,73,157,5.72e-53,172,98.82,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,HEX4873668.1,96.471,85,3,0,1,255,73,157,1.88e-51,171,97.65,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,WP_298603505.1,98.824,85,1,0,1,255,73,157,1.25e-50,175,98.82,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,MGH8335705.1,91.765,85,7,0,1,255,23,107,1.53e-48,166,96.47,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,MEQ1539734.1,89.412,85,9,0,1,255,73,157,2.51e-48,164,92.94,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,WP_422250372.1,91.765,85,7,0,1,255,73,157,5.24e-48,168,98.82,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,WP_425232019.1,91.765,85,7,0,1,255,73,157,7.69e-48,167,98.82,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,WP_300036173.1,90.588,85,8,0,1,255,73,157,1.17e-47,161,92.94,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,MFM6852787.1,91.765,85,7,0,1,255,22,106,2.04e-47,164,92.94,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,MCX7268859.1,90.588,85,8,0,1,255,73,157,2.83e-47,162,92.94,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,WP_482654957.1,91.765,85,7,0,1,255,73,157,1.01e-46,162,91.76,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,MGB5076494.1,89.412,85,9,0,1,255,73,157,3.96e-46,162,92.94,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,WP_295443300.1,91.765,85,7,0,1,255,73,157,4.40e-46,163,92.94,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,WP_160354371.1,90.588,85,8,0,1,255,73,157,6.37e-46,162,92.94,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,MID7898245.1,89.412,85,9,0,1,255,73,157,8.55e-46,162,95.29,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,MGL5837057.1,88.235,85,10,0,1,255,73,157,1.66e-45,162,95.29,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,WP_483003891.1,92.593,81,6,0,13,255,1,81,8.26e-45,158,93.83,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,NJM51860.1,83.529,85,14,0,1,255,73,157,5.04e-42,152,91.76,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,MEE9434497.1,83.529,85,14,0,1,255,73,157,5.02e-41,150,88.24,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,WP_381423989.1,82.353,85,15,0,1,255,73,157,1.13e-40,149,88.24,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,MDX1704727.1,71.765,85,24,0,1,255,80,164,2.59e-36,134,87.06,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,MEP1607222.1,71.765,85,24,0,1,255,79,163,8.45e-36,129,83.53,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,MFL0671895.1,71.765,85,24,0,1,255,86,170,9.01e-36,132,83.53,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,WP_095012088.1,75.294,85,21,0,1,255,82,166,1.48e-35,135,82.35,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,MEY4473203.1,73.256,86,22,1,1,255,74,159,1.65e-35,130,84.88,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,MGB3737814.1,76.471,85,20,0,1,255,79,163,2.00e-35,135,83.53,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,MEM8724742.1,70.588,85,25,0,1,255,83,167,3.41e-35,131,83.53,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,MFW2448241.1,73.256,86,22,1,1,255,78,163,7.36e-35,127,80.23,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,WP_067601681.1,71.765,85,24,0,1,255,80,164,8.90e-35,134,87.06,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,MFM5916437.1,74.118,85,22,0,1,255,74,158,1.72e-34,132,84.71,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,WP_409413081.1,72.619,84,23,0,1,252,78,161,2.99e-34,132,83.33,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,HQS98372.1,71.765,85,24,0,1,255,81,165,3.24e-34,128,81.18,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,WP_259960330.1,71.765,85,24,0,1,255,83,167,3.29e-34,132,84.71,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,MBU2586691.1,69.412,85,26,0,1,255,83,167,3.32e-34,129,83.53,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,MFN6933993.1,74.118,85,22,0,1,255,83,167,3.36e-34,132,83.53,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,MFY8194287.1,70.588,85,25,0,1,255,81,165,3.65e-34,126,81.18,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,MAG42065.1,74.419,86,21,1,1,255,78,163,3.96e-34,130,81.40,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,MEM9501496.1,71.765,85,24,0,1,255,78,162,4.49e-34,132,83.53,1,0
A00405_539_HLLNCDSX3_4_1334_11930_16266_1_258_+_048a394d3695a8abb0c425f7d9b7201d,MFM2371195.1,73.494,83,22,0,1,249,87,169,5.58e-34,124,80.72,1,0
